customer_id,customer_fname,customer_lname,customer_revenue,revenue_per_customer
11825,Mary,Nunez,"",0.0
11832,Sara,Williams,"",0.0
12065,Mary,Hogan,"",0.0
1415,Mary,Peterson,1179.92,1179.92
1524,Nathan,Walker,199.99,199.99
1736,Grace,Smith,"",0.0
1756,Jason,Dixon,"",0.0
265,Michelle,Solis,"",0.0
2760,Mary,Smith,"",0.0
2781,Jean,Morton,"",0.0
2993,Mildred,Clark,"",0.0
3205,Julie,Santiago,"",0.0
3212,Laura,Griffin,"",0.0
331,Alexander,Russell,"",0.0
3424,Patricia,Leblanc,"",0.0
3679,Mary,Carpenter,"",0.0
3805,Melissa,Smith,"",0.0
4282,Mary,Smith,"",0.0
4645,Steven,Smith,"",0.0
4793,Cynthia,Macdonald,"",0.0
4803,Kelly,Andrews,"",0.0
498,Kyle,Smith,"",0.0
5373,Patricia,Serrano,"",0.0
5496,Kevin,Acosta,"",0.0
5559,Alice,Smith,"",0.0
5561,Jerry,Garner,"",0.0
5743,Mary,Ball,299.98,299.98
5775,Joyce,Garcia,"",0.0
5796,Crystal,Hamilton,"",0.0
580,Kimberly,Lee,"",0.0
6299,Richard,Robinson,"",0.0
6404,Dylan,Smith,369.97,369.97
6408,Kevin,Cooper,"",0.0
6878,Betty,Smith,"",0.0
6943,Mary,Smith,"",0.0
6997,Mary,Smith,889.9200000000001,889.9200000000001
7086,Mary,Shields,"",0.0
7162,Paul,Smith,"",0.0
7177,Keith,Wong,"",0.0
7381,Mary,Bell,"",0.0
7469,Ruth,Smith,"",0.0
762,Mary,Smith,"",0.0
8399,Donna,Sims,"",0.0
8458,Carol,Smith,"",0.0
8634,Mary,Hutchinson,"",0.0
8717,Adam,Taylor,"",0.0
8955,Michael,Smith,"",0.0
9237,Mary,Fox,579.88,579.88
9675,Mary,Richardson,"",0.0
10061,Christopher,Black,"",0.0
10117,Julie,Wilson,"",0.0
10155,Mary,French,"",0.0
1019,Benjamin,Smith,"",0.0
10605,Elizabeth,Stewart,"",0.0
10746,Laura,Smith,"",0.0
11158,Andrew,Graham,"",0.0
11445,Danielle,Smith,"",0.0
11655,Ruth,Smith,"",0.0
11816,Tammy,Cannon,"",0.0
11890,Kenneth,Sampson,"",0.0
12072,Mary,Stevens,"",0.0
121,Mary,Yoder,"",0.0
12105,Tammy,Hahn,"",0.0
12143,Gary,Flores,"",0.0
1270,Stephen,Lynch,"",0.0
1325,Gregory,Nelson,"",0.0
1386,Louis,Brock,"",0.0
1573,Aaron,Norman,"",0.0
1574,Mary,Smith,"",0.0
1632,Deborah,Smith,1249.95,1249.95
1751,George,Smith,"",0.0
2135,Melissa,Smith,"",0.0
2461,Maria,Smith,"",0.0
2706,Jonathan,Turner,"",0.0
2878,Michael,Smith,"",0.0
3575,Hannah,Cooper,"",0.0
3592,Mary,Smith,"",0.0
3638,Amy,Smith,"",0.0
3753,Hannah,Smith,"",0.0
3775,John,Johnson,"",0.0
4,Mary,Jones,"",0.0
4168,Zachary,Smith,"",0.0
4419,Elizabeth,Fernandez,"",0.0
4578,Mary,Smith,"",0.0
4673,Wayne,Hodges,629.95,629.95
4832,Raymond,Navarro,794.9100000000001,794.9100000000001
5393,Mary,Zimmerman,"",0.0
5478,Megan,Bailey,"",0.0
6052,Mary,Harding,"",0.0
6089,Laura,Blair,"",0.0
6218,Mary,Smith,"",0.0
641,Mary,Hamilton,"",0.0
6822,Diana,Smith,"",0.0
7405,Larry,Bentley,"",0.0
7569,Mary,Smith,"",0.0
7796,Jason,Collins,"",0.0
7802,Mary,Acevedo,1009.95,1009.95
8030,Mary,Johnston,"",0.0
8296,Mary,Smith,"",0.0
8360,Jeremy,Smith,"",0.0
8695,Larry,Thomas,"",0.0
9564,Mary,Griffith,"",0.0
9717,Rose,Smith,"",0.0
10099,Mary,Smith,"",0.0
10123,Andrea,Harrison,"",0.0
10198,Mary,Smith,"",0.0
10527,Billy,Sparks,"",0.0
1075,Michelle,Smith,"",0.0
10898,James,Knight,"",0.0
10908,Jessica,Smith,899.95,899.95
11073,Mary,Smith,"",0.0
1115,Henry,Smith,"",0.0
11290,Catherine,Smith,"",0.0
11436,Mary,Brock,"",0.0
11568,Stephen,Shelton,"",0.0
11626,Debra,Bradshaw,"",0.0
11785,Stephanie,Beasley,"",0.0
11799,Mary,Tate,537.97,537.97
11838,Zachary,Cook,"",0.0
11895,Timothy,Walter,441.91,441.91
12162,Larry,Marsh,"",0.0
12248,Mary,Walker,"",0.0
1720,Mary,Johnson,"",0.0
1743,Mary,Smith,"",0.0
1949,Sean,Luna,"",0.0
1993,Diana,Smith,"",0.0
2208,Mary,Smith,"",0.0
252,Mary,Frazier,"",0.0
2828,Mary,Smith,"",0.0
3710,Ashley,Smith,2739.82,2739.82
3784,Mary,Sharp,"",0.0
3839,Adam,Smith,"",0.0
3888,Scott,Robles,389.95,389.95
39,Juan,Mckinney,"",0.0
3932,Evelyn,Smith,250.0,250.0
4220,Mary,Morgan,"",0.0
4254,Mary,Roberts,"",0.0
426,Susan,Smith,1029.92,1029.92
4500,Jesse,Fields,"",0.0
4671,Eric,Diaz,"",0.0
4674,Mary,Lynn,"",0.0
4676,Donna,Randolph,"",0.0
4908,Ann,Mccoy,"",0.0
5279,Kathryn,Smith,647.8900000000001,647.8900000000001
5402,Crystal,Ryan,"",0.0
5661,Christopher,Smith,"",0.0
5715,Kelly,Smith,"",0.0
5825,Roy,Mckay,"",0.0
6010,Nancy,Casey,"",0.0
6331,Amy,Smith,499.8,499.8
6624,Mary,Todd,"",0.0
6656,Ruth,Price,"",0.0
6830,Susan,Ferguson,"",0.0
6887,Mary,Smith,"",0.0
689,Mary,Smith,479.92,479.92
7105,Angela,Smith,"",0.0
746,Christopher,Bush,"",0.0
7546,Gregory,Morris,"",0.0
7595,Mary,Meyer,"",0.0
7871,Bobby,Branch,"",0.0
795,Mary,Knox,"",0.0
855,Mary,Davis,"",0.0
8624,Theresa,Welch,"",0.0
8689,Mary,Larsen,"",0.0
882,Mary,Smith,"",0.0
8921,Mary,Pratt,"",0.0
8945,Edward,Chang,"",0.0
9132,Amanda,Wilson,"",0.0
9289,Carolyn,Smith,"",0.0
9340,Mary,Smith,"",0.0
9523,Dylan,Jackson,"",0.0
9567,Donna,Booker,"",0.0
9652,Mary,Smith,"",0.0
1020,Mary,Vargas,303.96,303.96
10206,Christopher,Bentley,"",0.0
1029,Marilyn,Webster,"",0.0
10735,Albert,Valdez,"",0.0
10740,Mary,Garner,"",0.0
11052,Jason,Ashley,"",0.0
11719,Kelly,Shepherd,"",0.0
11721,Karen,Harris,"",0.0
1176,Julia,Smith,536.9300000000001,536.9300000000001
1198,Beverly,Tate,"",0.0
12181,Barbara,Jordan,"",0.0
12287,Robert,Lee,"",0.0
1233,Mary,Sims,"",0.0
12348,Alan,Smith,"",0.0
1287,Mary,Davis,499.95,499.95
1458,Nicholas,Phelps,"",0.0
1491,Joyce,Smith,"",0.0
1542,Lori,Mccarthy,"",0.0
1614,Christine,Haley,279.97,279.97
1797,Carolyn,Smith,599.9300000000001,599.9300000000001
210,Jonathan,Burns,"",0.0
2602,Jacob,Smith,849.86,849.86
2790,Mary,Nielsen,"",0.0
315,Danielle,Hampton,"",0.0
3297,Bryan,Lewis,"",0.0
3363,Grace,Smith,"",0.0
3401,Sara,Ramos,"",0.0
3418,Gerald,Macdonald,"",0.0
3515,Mary,Sims,"",0.0
3684,Patrick,Smith,1059.74,1059.74
3916,Mary,Hensley,"",0.0
3998,Matthew,Smith,"",0.0
4012,Mary,Smith,"",0.0
4074,Barbara,Smith,"",0.0
4082,Mary,Lyons,"",0.0
411,Mary,Smith,"",0.0
4183,Kathleen,Glover,"",0.0
4497,Shirley,Smith,599.9300000000001,599.9300000000001
4691,Phillip,Petty,"",0.0
4729,Robert,Kaufman,"",0.0
4812,Nathan,Fritz,"",0.0
5006,Ann,Zimmerman,"",0.0
5038,Mary,Smith,"",0.0
5089,James,Holloway,"",0.0
510,Joseph,Holt,"",0.0
5266,Adam,Pratt,"",0.0
5875,Mary,Rodgers,"",0.0
5903,Virginia,Smith,99.96,99.96
6241,Mary,Clay,"",0.0
6447,Helen,Mitchell,"",0.0
6528,Mary,Ho,"",0.0
6581,Christian,Smith,"",0.0
6735,Barbara,Martin,299.98,299.98
6755,Mary,Callahan,"",0.0
6803,Margaret,Smith,"",0.0
7190,Mary,Mckinney,"",0.0
7485,Tyler,Smith,"",0.0
7561,Mary,Smith,"",0.0
7688,Lori,Smith,"",0.0
784,Mary,Smith,"",0.0
7938,Joseph,Clark,"",0.0
8347,Tiffany,Smith,"",0.0
8445,Mary,Smith,"",0.0
8536,Anthony,Smith,"",0.0
8639,Mary,Smith,"",0.0
871,Deborah,Smith,"",0.0
8779,Margaret,Barber,"",0.0
9005,Thomas,Martin,"",0.0
9088,Mary,Guzman,"",0.0
9091,Mary,Hickman,"",0.0
9360,Scott,Smith,999.95,999.95
9449,Betty,Smith,"",0.0
10184,John,Walter,"",0.0
10261,Bobby,Bell,"",0.0
10671,Timothy,Moses,"",0.0
10826,Mary,Hanson,"",0.0
10923,Thomas,Reese,"",0.0
11027,Teresa,Smith,"",0.0
11310,Kenneth,Williams,709.9,709.9
11437,Jason,Dalton,"",0.0
11693,Mary,Garrett,399.98,399.98
11855,Mary,Small,"",0.0
1189,Mary,Deleon,"",0.0
12062,Nicholas,Smith,"",0.0
12119,Barbara,Pham,"",0.0
12152,Mary,Smith,"",0.0
12336,Joe,Smith,749.97,749.97
1352,William,Strickland,"",0.0
1395,Lori,Lucero,"",0.0
1503,Mary,Garner,"",0.0
2432,Mary,Moyer,959.94,959.94
2462,Lawrence,Kent,"",0.0
2750,George,Mason,"",0.0
2950,Mary,Hayes,"",0.0
2970,Kenneth,Smith,"",0.0
3055,Mary,Smith,"",0.0
3271,Mary,Simon,"",0.0
3302,Terry,Smith,"",0.0
3554,Michael,Smith,14.99,14.99
400,Matthew,Vaughan,"",0.0
4251,Mary,Serrano,"",0.0
4428,Mary,Smith,"",0.0
4532,Alice,Smith,589.94,589.94
4872,Mary,Smith,"",0.0
5070,Dorothy,Smith,"",0.0
5077,Donald,Thompson,"",0.0
5236,Jessica,Roberts,"",0.0
5472,Joyce,Vance,399.98,399.98
5771,Mary,Mcmahon,"",0.0
5871,Cynthia,Jordan,"",0.0
6170,Hannah,Sandoval,"",0.0
62,Mary,Oneal,"",0.0
6295,Jessica,Parker,"",0.0
6398,Tammy,Smith,"",0.0
6669,Mary,Smith,"",0.0
704,Mary,Mccullough,"",0.0
7076,Mary,Olson,"",0.0
7205,Maria,Jordan,309.96000000000004,309.96000000000004
7278,Mary,Liu,"",0.0
734,Mary,Smith,"",0.0
7510,Kathryn,Smith,"",0.0
775,Donna,Bautista,"",0.0
7795,Sandra,Smith,889.94,889.94
8295,Margaret,Lynch,"",0.0
8426,Mary,Smith,"",0.0
8670,Mary,Smith,"",0.0
8754,Paul,Sanchez,"",0.0
8805,Mary,Smith,"",0.0
883,Margaret,Ayala,"",0.0
8864,Mary,Benson,"",0.0
9039,Amber,Wall,779.9000000000001,779.9000000000001
9345,Mary,Branch,"",0.0
9765,Charles,Walker,"",0.0
10063,Julia,Lopez,"",0.0
10416,Mary,Goodwin,399.98,399.98
1049,Mary,Smith,"",0.0
10679,Mary,Smith,"",0.0
10745,Mary,Shaffer,"",0.0
10984,Joseph,Smith,"",0.0
11042,Mary,Hall,"",0.0
11857,Judy,Wall,"",0.0
12,Christopher,Smith,"",0.0
12059,Shawn,Clark,699.95,699.95
12418,Linda,Livingston,"",0.0
1525,Ralph,Washington,59.99,59.99
2042,Sara,Castro,"",0.0
2338,Catherine,Stephenson,"",0.0
2585,Kyle,Rice,"",0.0
2722,Harold,Miller,"",0.0
3385,Thomas,Jones,"",0.0
339,Mary,Greene,"",0.0
3588,Sharon,Carson,"",0.0
4103,Mary,Smith,"",0.0
4234,Dorothy,Spencer,729.94,729.94
4396,Mary,Smith,"",0.0
4413,James,Smith,399.98,399.98
4657,Mary,Shaw,"",0.0
473,Jason,Smith,"",0.0
4881,Kelly,Smith,"",0.0
5039,Christopher,Perez,250.0,250.0
5311,Mary,Smith,427.96,427.96
5485,Kathy,Bishop,39.99,39.99
5500,Diane,Smith,"",0.0
5666,Katherine,Martin,"",0.0
5706,Mary,Chan,"",0.0
5746,Julie,Anderson,"",0.0
5801,Theresa,Pearson,"",0.0
5867,Beverly,Jackson,"",0.0
5928,Janice,Chavez,"",0.0
5945,Mary,Young,"",0.0
6097,Heather,Smith,"",0.0
618,Mary,Davis,"",0.0
630,Jacob,Smith,399.98,399.98
6477,Jerry,Booker,599.9300000000001,599.9300000000001
6529,Aaron,Smith,"",0.0
6626,Mary,Franklin,"",0.0
6759,Matthew,Smith,"",0.0
6895,Mary,Hebert,"",0.0
7164,Paul,Miller,"",0.0
7196,Megan,Braun,"",0.0
720,Thomas,Smith,"",0.0
7221,Kelly,Wyatt,"",0.0
7344,Jeffrey,Hardin,"",0.0
7777,Evelyn,Rogers,"",0.0
7854,Mary,Allen,1099.87,1099.87
7907,Mary,Swanson,"",0.0
7936,Deborah,Miles,"",0.0
8025,Frank,Foster,"",0.0
8137,Janet,Simmons,"",0.0
8221,Janet,Sampson,"",0.0
8283,Andrew,Smith,"",0.0
8373,Christina,Smith,"",0.0
8510,Roger,Smith,699.91,699.91
9429,George,Terrell,"",0.0
9770,Teresa,Smith,"",0.0
10082,Anna,Smith,"",0.0
10119,Sara,Parrish,"",0.0
10160,Denise,Potter,"",0.0
10435,Mary,Jackson,"",0.0
10529,Barbara,Nixon,"",0.0
10624,Mary,Smith,"",0.0
10843,Cynthia,Myers,639.94,639.94
10857,John,Smith,"",0.0
10882,Mary,Taylor,"",0.0
1094,Sean,Smith,437.96000000000004,437.96000000000004
10943,Mary,Chapman,"",0.0
11152,Mary,Smith,"",0.0
11449,Barbara,Smith,"",0.0
1166,Tammy,Blake,"",0.0
11914,William,Collins,"",0.0
11950,Daniel,Harris,"",0.0
12074,Mary,Smith,"",0.0
12387,Mary,Archer,"",0.0
1330,Tiffany,Warner,"",0.0
1545,Mary,Smith,"",0.0
1810,James,Miller,"",0.0
2065,Wayne,Smith,259.98,259.98
2154,Mary,Andrews,"",0.0
2192,Mary,Clay,"",0.0
2430,Michelle,Smith,"",0.0
2659,Terry,Smith,"",0.0
2727,Henry,Smith,"",0.0
3284,Mary,Smith,"",0.0
3434,Jane,Cruz,"",0.0
3528,Nicole,Brooks,"",0.0
3635,Catherine,Flowers,529.97,529.97
3776,Amber,Faulkner,"",0.0
3890,Gregory,Snyder,"",0.0
3957,Thomas,Smith,"",0.0
4001,Maria,Nixon,"",0.0
417,Teresa,Smith,"",0.0
4292,Sean,Smith,"",0.0
4410,Mary,Fitzgerald,"",0.0
4492,Pamela,Hubbard,"",0.0
5163,Patricia,Freeman,"",0.0
5522,Rebecca,Smith,"",0.0
557,Mary,Smith,"",0.0
6000,Mary,Wilkins,"",0.0
6395,Mary,Page,"",0.0
6439,Mary,Booth,"",0.0
6492,Bryan,Smith,"",0.0
6594,Rebecca,Austin,"",0.0
6842,Carol,Reese,"",0.0
6920,Mary,Smith,"",0.0
696,Mary,Romero,"",0.0
7024,Jerry,Smith,"",0.0
7189,Pamela,Smith,"",0.0
7242,Mary,Watkins,"",0.0
83,Mary,Wong,"",0.0
844,Jessica,Price,"",0.0
8447,Michael,Smith,"",0.0
8475,Jane,Price,"",0.0
8522,Mary,Smith,"",0.0
8656,Melissa,Raymond,"",0.0
8917,Mary,Smith,"",0.0
9494,Robert,Gilmore,"",0.0
9512,Mary,Smith,"",0.0
9582,Mary,Wyatt,"",0.0
9968,Brandon,Smith,"",0.0
10034,Elizabeth,Smith,129.99,129.99
10132,Helen,Moody,"",0.0
10227,Mary,Henderson,"",0.0
10273,Mary,Smith,"",0.0
10374,Barbara,Smith,"",0.0
10380,Mary,Smith,1589.8600000000001,1589.8600000000001
10467,Janet,Sandoval,199.92,199.92
10555,Mary,Howell,"",0.0
11276,Mary,Smith,"",0.0
11308,Angela,Trevino,"",0.0
11400,Frances,Holmes,"",0.0
11482,Mary,Smith,"",0.0
11503,Juan,Curry,409.95000000000005,409.95000000000005
11875,Joseph,Stevens,599.97,599.97
12320,Mary,Smith,"",0.0
12359,Melissa,Smith,"",0.0
1511,Julia,Stewart,"",0.0
1670,Keith,Callahan,"",0.0
1687,Jerry,Ellis,"",0.0
1795,Joe,Ramirez,59.99,59.99
2001,Elizabeth,Smith,"",0.0
2039,Mary,Key,"",0.0
2087,Mary,Burton,1069.9,1069.9
2130,Mary,Smith,"",0.0
2316,Heather,Smith,699.9300000000001,699.9300000000001
2394,Mary,Smith,"",0.0
333,Elizabeth,Ferguson,829.94,829.94
3547,Rebecca,Waller,"",0.0
3586,Mary,Smith,"",0.0
3613,Mary,York,"",0.0
3631,Mary,Smith,"",0.0
3854,Mary,Gilbert,"",0.0
3893,Mary,Hart,"",0.0
4045,Mary,Neal,1299.93,1299.93
4084,Brenda,Cook,1049.87,1049.87
4171,Jordan,White,"",0.0
4306,Janice,Griffin,199.99,199.99
4439,Mary,Smith,"",0.0
4482,Randy,Elliott,"",0.0
4597,Linda,Smith,"",0.0
4816,Bruce,Short,"",0.0
4898,Joseph,Ellis,"",0.0
518,Elizabeth,Smith,"",0.0
5263,Benjamin,Taylor,"",0.0
5477,Mary,Smith,"",0.0
5813,Mary,Brock,859.9300000000001,859.9300000000001
5851,Raymond,Smith,"",0.0
5878,Sharon,Smith,"",0.0
5942,Walter,Perez,"",0.0
5944,Stephen,Smith,"",0.0
7055,Emma,Smith,"",0.0
721,Catherine,Thompson,"",0.0
735,Charles,Ross,"",0.0
7548,Mary,Smith,"",0.0
764,David,Smith,"",0.0
7666,Cynthia,Smith,"",0.0
7667,Henry,Maldonado,"",0.0
7677,Mary,Bonilla,"",0.0
7722,Sarah,Freeman,"",0.0
8000,Edward,Patterson,"",0.0
8311,Mary,Morgan,539.95,539.95
8374,Mary,Myers,69.98,69.98
875,Mary,Brady,742.82,742.82
8823,Rose,Griffith,"",0.0
887,Brian,Landry,"",0.0
915,Sean,Burton,"",0.0
9336,Janice,Guzman,399.98,399.98
9395,Pamela,Hayden,"",0.0
9461,Mary,Hoover,129.99,129.99
9594,Mary,Smith,1069.88,1069.88
9827,Amy,Good,349.89,349.89
9903,Jessica,Smith,"",0.0
10127,Mary,Warren,399.92,399.92
10830,Mary,Espinoza,"",0.0
109,Mary,Thompson,709.8800000000001,709.8800000000001
1103,Mary,Smith,"",0.0
11202,Mary,Frederick,"",0.0
11345,John,Mathis,"",0.0
11674,Christina,Daniel,"",0.0
12109,Mary,Ayers,"",0.0
123,Mary,Mann,"",0.0
12378,Sara,Smith,"",0.0
1784,Timothy,Griffith,"",0.0
1853,Mary,Austin,"",0.0
2067,Donald,Mcbride,199.98,199.98
2089,Mary,Smith,"",0.0
215,Mary,Smith,"",0.0
2241,Katherine,Smith,"",0.0
2248,Mary,Smith,"",0.0
2292,Ashley,Smith,"",0.0
2598,Brittany,Meyer,"",0.0
2801,Mary,Jackson,"",0.0
3007,Jessica,Shannon,"",0.0
3513,Shirley,Boyer,"",0.0
3637,Mary,Wu,"",0.0
3908,Alexander,Smith,"",0.0
396,Deborah,Smith,"",0.0
4142,Matthew,Roth,259.98,259.98
4504,Betty,Weiss,"",0.0
4893,William,Smith,1454.91,1454.91
5093,Sara,Rice,"",0.0
5252,Mary,Smith,"",0.0
5337,Samuel,Stephenson,"",0.0
5481,Mary,Hall,989.9000000000001,989.9000000000001
5489,Teresa,Smith,"",0.0
5625,Thomas,Smith,"",0.0
5759,Mary,Brown,129.99,129.99
5873,Jerry,Clark,"",0.0
6102,Henry,Hamilton,339.96000000000004,339.96000000000004
6192,Tyler,Singh,"",0.0
6256,Mary,Murray,"",0.0
6564,Mary,Thornton,"",0.0
6751,Mary,Rose,"",0.0
6922,Mary,Smith,"",0.0
7068,Gloria,Freeman,329.98,329.98
7204,Kathleen,Turner,"",0.0
7257,Jacqueline,Smith,"",0.0
7299,James,Burns,"",0.0
7302,Angela,Little,"",0.0
7467,Nancy,Smith,"",0.0
7858,Mary,Smith,"",0.0
8121,Marie,Henry,"",0.0
8396,Mary,Brady,"",0.0
8397,Amber,Smith,"",0.0
8797,Lisa,Edwards,"",0.0
8821,Mary,Rios,"",0.0
8831,Mary,Smith,"",0.0
8869,Thomas,Lambert,"",0.0
900,George,Smith,1299.84,1299.84
9042,Linda,Smith,"",0.0
9062,James,Farmer,"",0.0
9247,Kathryn,Smith,"",0.0
9375,George,Smith,699.96,699.96
9437,Jack,Tucker,"",0.0
954,Brandon,Fitzgerald,"",0.0
9862,Mary,Decker,1129.85,1129.85
10207,Janet,Smith,"",0.0
1025,Megan,Todd,"",0.0
10469,Melissa,Jackson,337.9,337.9
10796,Debra,Hardy,"",0.0
10854,Mary,Coleman,"",0.0
10948,Mary,Torres,"",0.0
11621,Kyle,Johns,"",0.0
1197,Michael,Smith,"",0.0
12047,Mary,Moody,"",0.0
12270,Dylan,Smith,"",0.0
1417,Rachel,Smith,"",0.0
1553,Raymond,Smith,"",0.0
1694,Mary,Thompson,"",0.0
1807,Mary,Curtis,"",0.0
2093,Justin,Jennings,"",0.0
2286,Mary,Smith,"",0.0
2343,Mary,Smith,"",0.0
2404,Mary,Keller,"",0.0
2551,Mary,Gordon,"",0.0
3292,Ruth,Smith,"",0.0
3457,Mary,Weaver,"",0.0
3567,Thomas,Schroeder,"",0.0
3614,John,Smith,"",0.0
4040,Harold,Hart,50.0,50.0
4050,Stephanie,Smith,"",0.0
4321,Juan,Tanner,"",0.0
4435,George,Cross,429.97,429.97
4592,Mary,Sanchez,"",0.0
4770,Andrea,Malone,"",0.0
4955,Frank,Vaughn,"",0.0
5537,James,Bryan,"",0.0
5629,Mary,Carey,"",0.0
5681,Heather,Green,"",0.0
5740,Lawrence,Smith,"",0.0
5810,Anthony,Smith,"",0.0
5858,John,Smith,"",0.0
587,Patrick,Smith,"",0.0
5964,Mary,Brown,"",0.0
6082,Mary,Smith,"",0.0
6267,Juan,Smith,"",0.0
6346,Mary,Cooley,"",0.0
6382,Mary,Morales,"",0.0
6421,Mary,Smith,"",0.0
6665,Anthony,Smith,"",0.0
690,Michael,Banks,649.98,649.98
6934,Mary,Ellis,"",0.0
7206,Lori,Ellis,"",0.0
7384,Mary,Jacobs,"",0.0
7441,Linda,Smith,"",0.0
7592,Mary,Smith,"",0.0
8182,Matthew,Meyer,"",0.0
8218,Maria,Smith,"",0.0
8348,Mary,Maddox,200.0,200.0
8352,Teresa,Black,"",0.0
8498,Joseph,Pennington,"",0.0
8632,William,Hunter,"",0.0
8844,Mary,Barnes,"",0.0
9170,Alexander,Smith,"",0.0
9612,Willie,Roberson,809.96,809.96
9790,Gary,Everett,"",0.0
9888,Jacqueline,Smith,"",0.0
10122,Mary,Watson,"",0.0
1026,Mary,Smith,"",0.0
10540,Virginia,Zuniga,"",0.0
1083,Mary,Herman,129.99,129.99
11096,Carol,Hill,"",0.0
11148,Lisa,Keith,"",0.0
1118,Mary,Smith,669.96,669.96
11404,Helen,Cook,929.94,929.94
11409,Mary,Hill,"",0.0
1151,Mary,Griffith,829.9200000000001,829.9200000000001
11651,Frank,Camacho,"",0.0
11715,Mary,Smith,"",0.0
11750,Cynthia,Kidd,"",0.0
11868,Mary,Mullins,"",0.0
12205,Roy,Smith,829.9200000000001,829.9200000000001
1246,Mary,Smith,"",0.0
13,Mary,Baldwin,"",0.0
1350,Joseph,Patterson,"",0.0
1588,Mary,Smith,"",0.0
1819,Jane,Smith,"",0.0
2408,Rachel,Alvarez,"",0.0
249,Mary,Randolph,"",0.0
2785,Frances,Lawrence,"",0.0
2796,Mary,Matthews,"",0.0
3024,Robert,Middleton,"",0.0
3413,Mary,Underwood,909.87,909.87
3499,Mildred,Cole,"",0.0
3562,Beverly,Chase,"",0.0
3754,Mary,Sims,"",0.0
3853,Eugene,Smith,"",0.0
4010,Michael,Smith,"",0.0
4027,Robert,Blankenship,"",0.0
4153,Kathleen,Torres,"",0.0
4155,Scott,Camacho,"",0.0
4213,Michael,Townsend,"",0.0
445,Mary,Smith,"",0.0
4460,Mary,Smith,"",0.0
4486,Patricia,Carter,"",0.0
4753,Diana,Cooper,"",0.0
4840,Mary,Marshall,"",0.0
5293,Michelle,Callahan,"",0.0
5695,Jeffrey,Smith,"",0.0
5790,Mary,Young,"",0.0
5868,Mary,Baxter,"",0.0
602,Rebecca,Huff,"",0.0
6490,Ann,Smith,"",0.0
6610,Mary,Smith,"",0.0
6677,Patrick,Smith,"",0.0
676,Robert,Smith,1029.97,1029.97
6800,Christine,Ford,889.95,889.95
6821,Dennis,Lopez,"",0.0
7044,Mary,Cooke,954.9000000000001,954.9000000000001
706,Olivia,Ramirez,"",0.0
7403,Jason,Smith,"",0.0
7461,Mary,Wood,300.0,300.0
7703,Mary,Shannon,"",0.0
7973,Rebecca,Smith,"",0.0
810,Mary,Smith,"",0.0
8238,Jesse,Smith,"",0.0
8240,James,Mack,"",0.0
8617,Mary,Smith,"",0.0
9149,Ronald,Whitehead,"",0.0
9213,Jennifer,Williamson,"",0.0
9382,Mary,Rowe,1159.91,1159.91
9457,Timothy,Smith,"",0.0
9709,Mary,Sharp,"",0.0
9768,Edward,Smith,"",0.0
9798,Brittany,French,"",0.0
996,Amanda,Smith,"",0.0
10234,William,Herrera,"",0.0
10255,Shirley,Smith,"",0.0
10349,Mary,Colon,759.95,759.95
10367,Mary,Smith,"",0.0
10398,Mary,Pierce,"",0.0
10576,Richard,Smith,"",0.0
10594,Pamela,Escobar,199.99,199.99
10629,Robert,Smith,"",0.0
10822,Mary,Chase,"",0.0
10846,Danielle,Malone,"",0.0
10849,Hannah,Simpson,"",0.0
10914,Christopher,Norton,"",0.0
10949,Zachary,Reyes,"",0.0
11081,William,Smith,"",0.0
11390,Mary,Williams,"",0.0
11549,Mary,Smith,"",0.0
11893,Mary,Graves,"",0.0
11949,Mary,Smith,"",0.0
12179,Keith,Smith,"",0.0
12251,Mary,Hinton,"",0.0
12275,Mary,Dudley,"",0.0
1249,Donald,Odom,"",0.0
1255,Richard,Goodman,"",0.0
1273,Maria,Evans,"",0.0
1335,Mary,Smith,"",0.0
157,Catherine,Chan,"",0.0
191,Victoria,Smith,"",0.0
2189,Ronald,Smith,"",0.0
2232,Paul,Berry,"",0.0
2486,Anna,Mcdonald,"",0.0
2517,Jose,Kane,"",0.0
2558,George,Smith,199.99,199.99
260,Kenneth,Smith,"",0.0
2963,Martha,Sullivan,499.95,499.95
3749,Frances,Mills,"",0.0
4853,Mary,Miller,"",0.0
4905,Mary,Hunter,129.99,129.99
5235,Mary,Smith,129.99,129.99
5526,Mary,Reid,"",0.0
6080,Mary,Smith,"",0.0
6103,Mary,Mullen,"",0.0
6107,Mary,Schmidt,"",0.0
6148,Mary,Crawford,"",0.0
6328,Austin,Walters,1059.8400000000001,1059.8400000000001
6597,Albert,Smith,"",0.0
6686,Mary,Campbell,"",0.0
6702,Christina,Mckinney,"",0.0
6705,Mary,Smith,"",0.0
7062,Jack,Hines,"",0.0
7774,Mary,Smith,"",0.0
7842,Melissa,Smith,"",0.0
7959,Mary,Smith,"",0.0
8049,Mary,Mcgee,"",0.0
8109,Mary,Werner,629.96,629.96
8176,Charles,Hernandez,59.99,59.99
8269,Mary,Smith,50.0,50.0
8852,John,Smith,"",0.0
8915,James,Grant,"",0.0
9127,Mary,Nolan,350.0,350.0
9142,Mary,Nash,"",0.0
9316,Megan,Sanders,"",0.0
9343,Mary,Knapp,"",0.0
9453,Amy,Murray,"",0.0
10314,Andrew,Gates,"",0.0
10495,Janet,Gentry,"",0.0
10507,Nancy,Martin,"",0.0
